date,time,water_level_HOBO
8/26/2022,12:08,3.166
8/26/2022,12:16,2.669
8/26/2022,12:24,2.068
8/26/2022,12:32,1.561
8/26/2022,12:40,1.032
8/26/2022,12:48,0.587
8/26/2022,12:56,0.107
8/26/2022,13:04,0.079
8/26/2022,13:12,0.097
8/26/2022,13:20,0.116
8/26/2022,13:28,0.188
8/26/2022,13:36,0.201
8/26/2022,13:44,0.178
8/26/2022,13:52,0.224
8/26/2022,14:00,0.122
8/26/2022,14:08,0.113
8/26/2022,14:16,0.192
8/26/2022,14:24,0.234
8/26/2022,14:32,0.244
8/26/2022,14:40,0.231
8/26/2022,14:48,0.99
8/26/2022,14:56,3.406
8/26/2022,15:04,5.24
8/26/2022,15:12,6.766
8/26/2022,15:20,8.2
8/26/2022,15:28,9.246
8/26/2022,15:36,10.004
8/26/2022,15:44,10.993
8/26/2022,15:52,12.04
8/26/2022,16:00,12.777
8/26/2022,16:08,13.629
8/26/2022,16:16,14.491
8/26/2022,16:24,15.301
8/26/2022,16:32,16.109
8/26/2022,16:40,17.254
8/26/2022,16:48,18.035
8/26/2022,16:56,18.761
8/26/2022,17:04,19.584
8/26/2022,17:12,20.359
8/26/2022,17:20,21.021
8/26/2022,17:28,21.597
8/26/2022,17:36,22.241
8/26/2022,17:44,22.813
8/26/2022,17:52,23.323
8/26/2022,18:00,23.976
8/26/2022,18:08,24.457
8/26/2022,18:16,24.961
8/26/2022,18:24,25.476
8/26/2022,18:32,26.014
8/26/2022,18:40,26.496
8/26/2022,18:48,26.977
8/26/2022,18:56,27.418
8/26/2022,19:04,27.817
8/26/2022,19:12,28.123
8/26/2022,19:20,28.365
8/26/2022,19:28,28.555
8/26/2022,19:36,28.714
8/26/2022,19:44,28.769
8/26/2022,19:52,28.693
8/26/2022,20:00,28.572
8/26/2022,20:08,28.354
8/26/2022,20:16,28.047
8/26/2022,20:24,27.7
8/26/2022,20:32,27.283
8/26/2022,20:40,26.768
8/26/2022,20:48,26.17
8/26/2022,20:56,25.542
8/26/2022,21:04,24.847
8/26/2022,21:12,24.091
8/26/2022,21:20,23.239
8/26/2022,21:28,22.377
8/26/2022,21:36,21.516
8/26/2022,21:44,20.648
8/26/2022,21:52,19.767
8/26/2022,22:00,18.853
8/26/2022,22:08,17.905
8/26/2022,22:16,17.054
8/26/2022,22:24,16.174
8/26/2022,22:32,15.323
8/26/2022,22:40,14.532
8/26/2022,22:48,13.753
8/26/2022,22:56,13.036
8/26/2022,23:04,12.35
8/26/2022,23:12,11.488
8/26/2022,23:20,10.773
8/26/2022,23:28,10.136
8/26/2022,23:36,9.481
8/26/2022,23:44,8.88
8/26/2022,23:52,8.302
8/31/2022,0:00,18.818
8/31/2022,0:08,17.916
8/31/2022,0:16,16.978
8/31/2022,0:24,16.105
8/31/2022,0:32,15.221
8/31/2022,0:40,14.365
8/31/2022,0:48,13.494
8/31/2022,0:56,12.725
8/31/2022,1:04,11.978
8/31/2022,1:12,11.306
8/31/2022,1:20,10.588
8/31/2022,1:28,9.884
8/31/2022,1:36,9.211
8/31/2022,1:44,8.645
8/31/2022,1:52,8.02
8/31/2022,2:00,7.421
8/31/2022,2:08,6.812
8/31/2022,2:16,6.26
8/31/2022,2:24,5.628
8/31/2022,2:32,5.049
8/31/2022,2:40,4.512
8/31/2022,2:48,4.01
8/31/2022,2:56,3.462
8/31/2022,3:04,2.879
8/31/2022,3:12,2.306
8/31/2022,3:20,1.893
8/31/2022,3:28,1.366
8/31/2022,3:36,0.935
8/31/2022,3:44,0.434
8/31/2022,3:52,0.384
8/31/2022,4:00,0.372
8/31/2022,4:08,0.374
8/31/2022,4:16,0.363
8/31/2022,4:24,0.431
8/31/2022,4:32,0.378
8/31/2022,4:40,-0.106
8/31/2022,4:48,0.022
8/31/2022,4:56,0.012
8/31/2022,5:04,1.173
8/31/2022,5:12,3.853
8/31/2022,5:20,5.761
8/31/2022,5:28,7.583
8/31/2022,5:36,9.034
8/31/2022,5:44,10.226
8/31/2022,5:52,10.909
8/31/2022,6:00,11.581
8/31/2022,6:08,12.561
8/31/2022,6:16,13.498
8/31/2022,6:24,14.359
8/31/2022,6:32,15.383
8/31/2022,6:40,16.256
8/31/2022,6:48,17.052
8/31/2022,6:56,17.887
8/31/2022,7:04,18.571
8/31/2022,7:12,19.283
8/31/2022,7:20,20.149
8/31/2022,7:28,20.824
8/31/2022,7:36,21.399
8/31/2022,7:44,22.05
8/31/2022,7:52,22.715
8/31/2022,8:00,23.311
8/31/2022,8:08,23.877
8/31/2022,8:16,24.439
8/31/2022,8:24,25.012
8/31/2022,8:32,25.519
8/31/2022,8:40,26.024
8/31/2022,8:48,26.42
8/31/2022,8:56,26.858
8/31/2022,9:04,27.3
8/31/2022,9:12,27.666
8/31/2022,9:20,28.014
8/31/2022,9:28,28.279
8/31/2022,9:36,28.489
8/31/2022,9:44,28.606
8/31/2022,9:52,28.669
8/31/2022,10:00,28.615
8/31/2022,10:08,28.489
8/31/2022,10:16,28.246
8/31/2022,10:24,27.933
8/31/2022,10:32,27.554
8/31/2022,10:40,27.072
8/31/2022,10:48,26.535
8/31/2022,10:56,25.915
8/31/2022,11:04,25.233
8/31/2022,11:12,24.506
8/31/2022,11:20,23.707
8/31/2022,11:28,22.831
8/31/2022,11:36,21.981
8/31/2022,11:44,21.096
8/31/2022,11:52,20.19
8/31/2022,12:00,19.246
8/31/2022,12:08,18.335
8/31/2022,12:16,17.468
8/31/2022,12:24,16.585
8/31/2022,12:32,15.723
8/31/2022,12:40,14.871
8/31/2022,12:48,14.04
8/31/2022,12:56,13.242
8/31/2022,13:04,12.417
8/31/2022,13:12,11.769
8/31/2022,13:20,10.947
8/31/2022,13:28,10.256
8/31/2022,13:36,9.593
8/31/2022,13:44,9.358
8/31/2022,13:52,8.339
8/31/2022,14:00,7.801
8/31/2022,14:08,7.135
8/31/2022,14:16,6.693
8/31/2022,14:24,6.009
8/31/2022,14:32,5.583
8/31/2022,14:40,4.882
8/31/2022,14:48,4.453
8/31/2022,14:56,3.655
8/31/2022,15:04,3.125
8/31/2022,15:12,2.554
8/31/2022,15:20,2.126
8/31/2022,15:28,1.603
8/31/2022,15:36,1.064
8/31/2022,15:44,0.563
8/31/2022,15:52,0.113
8/31/2022,16:00,-0.078
8/31/2022,16:08,-0.065
8/31/2022,16:16,-0.042
8/31/2022,16:24,-0.051
8/31/2022,16:32,-0.062
8/31/2022,16:40,-0.061
8/31/2022,16:48,-0.049
8/31/2022,16:56,-0.047
8/31/2022,17:04,-0.046
8/31/2022,17:12,1.353
8/31/2022,17:20,3.877
8/31/2022,17:28,5.894
8/31/2022,17:36,7.613
8/31/2022,17:44,8.972
8/31/2022,17:52,10.09
8/31/2022,18:00,10.786
8/31/2022,18:08,11.62
8/31/2022,18:16,12.661
8/31/2022,18:24,13.694
8/31/2022,18:32,14.683
8/31/2022,18:40,15.642
8/31/2022,18:48,16.506
8/31/2022,18:56,17.369
8/31/2022,19:04,18.118
8/31/2022,19:12,18.844
8/31/2022,19:20,19.695
8/31/2022,19:28,20.55
8/31/2022,19:36,21.171
8/31/2022,19:44,21.875
8/31/2022,19:52,22.56
8/31/2022,20:00,23.234
8/31/2022,20:08,23.833
8/31/2022,20:16,24.402
8/31/2022,20:24,24.96
8/31/2022,20:32,25.484
8/31/2022,20:40,26.054
8/31/2022,20:48,26.569
8/31/2022,20:56,27.117
8/31/2022,21:04,27.696
8/31/2022,21:12,28.178
8/31/2022,21:20,28.61
8/31/2022,21:28,28.967
8/31/2022,21:36,29.295
8/31/2022,21:44,29.548
8/31/2022,21:52,29.714
8/31/2022,22:00,29.797
8/31/2022,22:08,29.81
8/31/2022,22:16,29.706
8/31/2022,22:24,29.518
8/31/2022,22:32,29.201
8/31/2022,22:40,28.867
8/31/2022,22:48,28.446
8/31/2022,22:56,27.918
8/31/2022,23:04,27.322
8/31/2022,23:12,26.66
8/31/2022,23:20,25.969
8/31/2022,23:28,25.16
8/31/2022,23:36,24.317
8/31/2022,23:44,23.485
8/31/2022,23:52,22.603
9/7/2022,0:00,9.296
9/7/2022,0:08,10.201
9/7/2022,0:16,11.045
9/7/2022,0:24,11.929
9/7/2022,0:32,12.783
9/7/2022,0:40,13.701
9/7/2022,0:48,14.458
9/7/2022,0:56,15.207
9/7/2022,1:04,16.017
9/7/2022,1:12,16.815
9/7/2022,1:20,17.541
9/7/2022,1:28,18.194
9/7/2022,1:36,18.855
9/7/2022,1:44,19.528
9/7/2022,1:52,20.17
9/7/2022,2:00,20.696
9/7/2022,2:08,21.243
9/7/2022,2:16,21.779
9/7/2022,2:24,22.25
9/7/2022,2:32,22.726
9/7/2022,2:40,23.24
9/7/2022,2:48,23.663
9/7/2022,2:56,24.095
9/7/2022,3:04,24.526
9/7/2022,3:12,24.988
9/7/2022,3:20,25.395
9/7/2022,3:28,25.816
9/7/2022,3:36,26.173
9/7/2022,3:44,26.443
9/7/2022,3:52,26.631
9/7/2022,4:00,26.86
9/7/2022,4:08,27.008
9/7/2022,4:16,27.084
9/7/2022,4:24,27.085
9/7/2022,4:32,27.035
9/7/2022,4:40,26.887
9/7/2022,4:48,26.642
9/7/2022,4:56,26.334
9/7/2022,5:04,25.974
9/7/2022,5:12,25.574
9/7/2022,5:20,25.08
9/7/2022,5:28,24.533
9/7/2022,5:36,23.967
9/7/2022,5:44,23.316
9/7/2022,5:52,22.624
9/7/2022,6:00,21.887
9/7/2022,6:08,21.162
9/7/2022,6:16,20.414
9/7/2022,6:24,19.626
9/7/2022,6:32,18.829
9/7/2022,6:40,18.018
9/7/2022,6:48,17.251
9/7/2022,6:56,16.454
9/7/2022,7:04,15.663
9/7/2022,7:12,14.863
9/7/2022,7:20,14.102
9/7/2022,7:28,13.407
9/7/2022,7:36,12.713
9/7/2022,7:44,11.984
9/7/2022,7:52,11.31
9/7/2022,8:00,10.634
9/7/2022,8:08,10.041
9/7/2022,8:16,9.261
9/7/2022,8:24,8.672
9/7/2022,8:32,8.428
9/7/2022,8:40,7.613
9/7/2022,8:48,7.147
9/7/2022,8:56,6.369
9/7/2022,9:04,5.873
9/7/2022,9:12,5.272
9/7/2022,9:20,4.755
9/7/2022,9:28,4.258
9/7/2022,9:36,3.74
9/7/2022,9:44,3.148
9/7/2022,9:52,2.713
9/7/2022,10:00,2.201
9/7/2022,10:08,1.701
9/7/2022,10:16,1.124
9/7/2022,10:24,0.718
9/7/2022,10:32,0.27
9/7/2022,10:40,0.046
9/7/2022,10:48,0.031
9/7/2022,10:56,0.038
9/7/2022,11:04,0.029
9/7/2022,11:12,0.032
9/7/2022,11:20,0.035
9/7/2022,11:28,0.032
9/7/2022,11:36,0.031
9/7/2022,11:44,0.022
9/7/2022,11:52,0.02
9/7/2022,12:00,0.014
9/7/2022,12:08,0.017
9/7/2022,12:16,0.031
9/7/2022,12:24,0.018
9/7/2022,12:32,0.032
9/7/2022,12:40,0.701
9/7/2022,12:48,2.074
9/7/2022,12:56,3.936
9/7/2022,13:04,5.415
9/7/2022,13:12,6.863
9/7/2022,13:20,8.06
9/7/2022,13:28,9.058
9/7/2022,13:36,9.885
9/7/2022,13:44,10.849
9/7/2022,13:52,11.648
9/7/2022,14:00,12.366
9/7/2022,14:08,13.172
9/7/2022,14:16,14.087
9/7/2022,14:24,14.953
9/7/2022,14:32,15.702
9/7/2022,14:40,16.489
9/7/2022,14:48,17.237
9/7/2022,14:56,18.046
9/7/2022,15:04,18.753
9/7/2022,15:12,19.377
9/7/2022,15:20,20.061
9/7/2022,15:28,20.677
9/7/2022,15:36,21.331
9/7/2022,15:44,21.941
9/7/2022,15:52,22.509
9/7/2022,16:00,23.063
9/7/2022,16:08,23.674
9/7/2022,16:16,24.127
9/7/2022,16:24,24.512
9/7/2022,16:32,24.976
9/7/2022,16:40,25.486
9/7/2022,16:48,25.949
9/7/2022,16:56,26.414
9/7/2022,17:04,26.811
9/7/2022,17:12,27.057
9/7/2022,17:20,27.298
9/7/2022,17:28,27.487
9/7/2022,17:36,27.644
9/7/2022,17:44,27.707
9/7/2022,17:52,27.806
9/7/2022,18:00,27.797
9/7/2022,18:08,27.673
9/7/2022,18:16,27.442
9/7/2022,18:24,27.169
9/7/2022,18:32,26.876
9/7/2022,18:40,26.478
9/7/2022,18:48,25.993
9/7/2022,18:56,25.391
9/7/2022,19:04,24.851
9/7/2022,19:12,24.167
9/7/2022,19:20,23.363
9/7/2022,19:28,22.528
9/7/2022,19:36,21.686
9/7/2022,19:44,20.89
9/7/2022,19:52,20.119
9/7/2022,20:00,19.326
9/7/2022,20:08,18.465
9/7/2022,20:16,17.667
9/7/2022,20:24,16.721
9/7/2022,20:32,15.879
9/7/2022,20:40,15.058
9/7/2022,20:48,14.249
9/7/2022,20:56,13.503
9/7/2022,21:04,12.75
9/7/2022,21:12,12.079
9/7/2022,21:20,11.333
9/7/2022,21:28,10.603
9/7/2022,21:36,9.97
9/7/2022,21:44,9.522
9/7/2022,21:52,8.856
9/7/2022,22:00,8.357
9/7/2022,22:08,7.75
9/7/2022,22:16,7.054
9/7/2022,22:24,6.962
9/7/2022,22:32,6.073
9/7/2022,22:40,5.579
9/7/2022,22:48,5.139
9/7/2022,22:56,4.968
9/7/2022,23:04,4.218
9/7/2022,23:12,3.772
9/7/2022,23:20,3.42
9/7/2022,23:28,3.115
9/7/2022,23:36,2.653
9/7/2022,23:44,2.342
9/7/2022,23:52,2.041
9/8/2022,0:00,1.774
9/8/2022,0:08,1.509
9/8/2022,0:16,1.36
9/8/2022,0:24,1.451
9/8/2022,0:32,1.892
9/8/2022,0:40,2.783
9/8/2022,0:48,4.259
9/8/2022,0:56,5.89
9/8/2022,1:04,7.595
9/8/2022,1:12,9.031
9/8/2022,1:20,10.074
9/8/2022,1:28,10.875
9/8/2022,1:36,11.624
9/8/2022,1:44,12.516
9/8/2022,1:52,13.559
9/8/2022,2:00,14.536
9/8/2022,2:08,15.494
9/8/2022,2:16,16.254
9/8/2022,2:24,17.137
9/8/2022,2:32,17.946
9/8/2022,2:40,18.63
9/8/2022,2:48,19.334
9/8/2022,2:56,20.058
9/8/2022,3:04,20.693
9/8/2022,3:12,21.335
9/8/2022,3:20,21.98
9/8/2022,3:28,22.634
9/8/2022,3:36,23.225
9/8/2022,3:44,23.782
9/8/2022,3:52,24.31
9/8/2022,4:00,24.792
9/8/2022,4:08,25.277
9/8/2022,4:16,25.844
9/8/2022,4:24,26.256
9/8/2022,4:32,26.731
9/8/2022,4:40,27.163
9/8/2022,4:48,27.593
9/8/2022,4:56,27.899
9/8/2022,5:04,28.137
9/8/2022,5:12,28.365
9/8/2022,5:20,28.511
9/8/2022,5:28,28.594
9/8/2022,5:36,28.58
9/8/2022,5:44,28.509
9/8/2022,5:52,28.278
9/8/2022,6:00,28.01
9/8/2022,6:08,27.634
9/8/2022,6:16,27.141
9/8/2022,6:24,26.661
9/8/2022,6:32,26.041
9/8/2022,6:40,25.416
9/8/2022,6:48,24.681
9/8/2022,6:56,23.884
9/8/2022,7:04,23.076
9/8/2022,7:12,22.205
9/8/2022,7:20,21.38
9/8/2022,7:28,20.518
9/8/2022,7:36,19.696
9/8/2022,7:44,18.751
9/8/2022,7:52,17.854
9/8/2022,8:00,17.034
9/8/2022,8:08,16.128
9/8/2022,8:16,15.303
9/8/2022,8:24,14.448
9/8/2022,8:32,13.658
9/8/2022,8:40,12.846
9/8/2022,8:48,12.087
9/8/2022,8:56,11.35
9/8/2022,9:04,10.637
9/8/2022,9:12,9.928
9/8/2022,9:20,9.228
9/8/2022,9:28,8.6
9/8/2022,9:36,8.125
9/8/2022,9:44,7.368
9/8/2022,9:52,6.722
9/8/2022,10:00,6.164
9/8/2022,10:08,5.575
9/8/2022,10:16,4.953
9/8/2022,10:24,4.35
9/8/2022,10:32,3.683
9/8/2022,10:40,3.171
9/8/2022,10:48,2.633
9/8/2022,10:56,2.091
9/8/2022,11:04,1.492
9/8/2022,11:12,0.935
9/8/2022,11:20,0.447
9/8/2022,11:28,0.032
9/8/2022,11:36,0.057
9/8/2022,11:44,0.004
9/8/2022,11:52,0.025
9/8/2022,12:00,0.003
9/8/2022,12:08,0.014
9/8/2022,12:16,0.013
9/8/2022,12:24,0.001
9/8/2022,12:32,-0.001
9/8/2022,12:40,0.008
9/8/2022,12:48,-0.004
9/8/2022,12:56,-0.01
9/8/2022,13:04,0.061
9/8/2022,13:12,0.081
9/8/2022,13:20,0.051
9/8/2022,13:28,0.073
9/8/2022,13:36,0.064
9/8/2022,13:44,0.054
9/8/2022,13:52,0.044
9/8/2022,14:00,0.056
9/8/2022,14:08,0.035
9/8/2022,14:16,-0.016
9/8/2022,14:24,-0.017
9/8/2022,14:32,-0.188
9/8/2022,14:40,-0.084
9/8/2022,14:48,-0.283
9/8/2022,14:56,-0.289
9/8/2022,15:04,-0.292
9/8/2022,15:12,-0.206
9/8/2022,15:20,-0.223
9/8/2022,15:28,-0.471
9/8/2022,15:36,-0.717
9/8/2022,15:44,-0.557
9/8/2022,15:52,-0.679
9/8/2022,16:00,-0.592
9/8/2022,16:08,-0.589
9/8/2022,16:16,-0.589
9/8/2022,16:24,-0.509
9/8/2022,16:32,-0.612
9/8/2022,16:40,-0.523
9/8/2022,16:48,-0.547
9/8/2022,16:56,-0.593
9/8/2022,17:04,-0.651
9/8/2022,17:12,-0.975
9/8/2022,17:20,-1.153
9/8/2022,17:28,-1.29
9/8/2022,17:36,-1.314
9/8/2022,17:44,-1.35
9/8/2022,17:52,-1.249
9/8/2022,18:00,-1.21
9/8/2022,18:08,-1.148
9/8/2022,18:16,-1.069
9/8/2022,18:24,-1.037
9/8/2022,18:32,-0.973
9/8/2022,18:40,-0.963
9/8/2022,18:48,-0.965
9/8/2022,18:56,-0.877
9/8/2022,19:04,-0.788
9/8/2022,19:12,-0.787
9/8/2022,19:20,-0.754
9/8/2022,19:28,-0.733
9/8/2022,19:36,-0.679
9/8/2022,19:44,-0.658
9/8/2022,19:52,-0.648
9/8/2022,20:00,-0.648
9/8/2022,20:08,-0.616
9/8/2022,20:16,-0.626
9/8/2022,20:24,-0.603
9/8/2022,20:32,-0.583
9/8/2022,20:40,-0.604
9/8/2022,20:48,-0.601
9/8/2022,20:56,-0.612
9/8/2022,21:04,-0.6
9/8/2022,21:12,-0.611
9/8/2022,21:20,-0.611
9/8/2022,21:28,-0.611
9/8/2022,21:36,-0.61
9/8/2022,21:44,-0.611
9/8/2022,21:52,-0.656
9/8/2022,22:00,-0.677
9/8/2022,22:08,-0.699
9/8/2022,22:16,-0.688
9/8/2022,22:24,-0.665
9/8/2022,22:32,-0.666
9/8/2022,22:40,-0.665
9/8/2022,22:48,-0.699
9/8/2022,22:56,-0.709
9/8/2022,23:04,-0.7
9/8/2022,23:12,-0.655
9/8/2022,23:20,-0.645
9/8/2022,23:28,-0.611
9/8/2022,23:36,-0.612
9/8/2022,23:44,-0.579
9/8/2022,23:52,-0.591
